Balland Field,6,2004-06-01,S/1219/04/F,Conservatory,,A,2004-06-29,11
Balland Field,6,2000-05-01,S/0855/00/F,Extension,,N,,
Balland Field,8,2007-05-01,S/0871/07/F,Extension,,N,2007-05-22,iv
Balland Field,14,2000-04-01,S/0691/00/F,Extension,,N,,
Balland Field,17,2007-04-01,S/0365/07/F,Conservatory,,A,2007-04-02,6ii
Balland Field,32,2002-05-01,S/1012/02/F,Conservatory,,A,,
Balland Field,33,2011-09-01,S/1789/11/,Extension,,A,2011-09-27,6iii
Balland Field,37,2002-09-01,S/1792/02/F,Extension,,A,,
Balland Field,60,2001-07-01,S/1340/01/F,Extension,,R,,
Balland Field,62,2000-04-01,S/0690/00/F,Extension,,R,,
Balland Field,68,2002-05-01,S/0974/02/F,Extension,,A,,
Balland Field,75,1999-05-01,S/0734/99/F,Extension,,N,,
Balland Field,78,1999-12-01,S/1992/99/F,Extension,,N,,
Balland Field,87,2006-10-01,S/1853/06/F,Extension,,R,2006-10-23,7i
Balland Field,101,2002-06-01,S/1209/02/F,Extension,,N,,
Balland Field,104,2002-02-01,S/0259/02/F,Extension,,A,,
Balland Field,110,2004-06-01,S/1280/04/F,Extension,,A,2004-07-15,2
Balland Field,112,2002-05-01,S/0920/02/F,Conservatory,,A,,
Balland Field,115,2010-02-01,S/1953/09/F,Extension,,A,2010-02-01,7ii
Balland Field,121,2005-10-01,S/1784/05/F,Extension,,A,2005-10-18,6i
Balland Field,129,2005-10-01,S/1906/05/F,Extension,,R,2005-10-18,6viii
Berrycroft,7,2009-02-01,S/0083/09/O,Dwelling,,A,2009-02-23,7i
Berrycroft,7,2010-09-01,S/1348/10/O,Dwelling,,N,2010-09-15,7ii
Berrycroft,7,2011-07-01,S/1276/11/,Dwelling,,A,2011-07-28,6iii
Berrycroft,16,2007-10-01,S/1784/07/F,Change of Use,,R,2007-10-04,6iii
Berrycroft,17,2005-08-01,S/1462/05/F,Extension,,A,2005-08-17,4ii
Berrycroft,18,2000-04-01,S/0631/00/F,Change of Use,,R,,
Berrycroft,27,2007-10-01,S/1830/07/L,Alteration,Alterations to LB,A,2007-10-29,7i
Berrycroft,27,2002-01-01,S/0096/02/F,Outbuilding,Carport and Store,N,,
Berrycroft,,1999-10-01,S/1618/99/F,Change of Use,,R,,
Berrycroft,,2001-09-01,S/1702/01/F,Change of Use,,A,,
Berrycroft,,2000-10-01,S/1933/00/F,Development,,N,,
Berrycroft,,2004-07-01,S/2238/03/F,Section 106,,A,2004-07-01,1
Bourneys Manor Close,26,2006-08-01,S/1596/06/F,Conservatory,,A,2006-08-21,6iv
Bourneys Manor Close,62,2012-11-01,S/2319/12/F,Conversion,Loft,N,2012-11-27,6ii
Bourneys Manor Close,64,2009-08-01,S/0986/09/F,Extension,,A,2009-08-17,7i
Brickhills,42,2001-09-01,S/1789/01/F,Change to Parking,Change to Parking,R,,
Brickhills,45,2000-10-01,S/1982/00/F,Alteration,,A,,
Brickhills,47,2002-03-01,S/0626/02/F,Conservatory,,A,,
Brickhills,57,2011-04-01,S/0733/11/,Major Development,,R,2011-04-27,9i
Brickhills,64,2004-03-01,S/0647/04/F,Extension,,A,,
Brickhills,,2010-03-01,S/0014/10/F,Amendment,,R,2010-03-22,7i
Brickhills,,2010-02-01,S/0014/10/F,Major Development,,R,2010-02-01,7iii
Church Lane,11,2012-11-01,S/2331/12/F,Extension,,A,2012-11-27,6v
Church Lane,,2005-05-01,S/0898/05/L,Cemetery,Wall,A,2005-05-19,3f
Church Lane,,2005-05-01,S/0899/05/F,Cemetery,Wall,A,2005-05-19,3g
Church Street,1,2006-10-01,S/1858/06/F,Roof,Solar Panels,A,2006-10-23,7ii
Church Street,1,2007-06-01,S/0932/07/F,Roof,Solar Panels,A,2007-06-15,7i
Church Street,1,2005-02-01,S/0215/05/F,Satellite Dish,,A,2005-03-10,3b
Church Street,4,2009-04-01,C1140100,Tree Works,,A,2009-04-21,7ii
Church Street,4,2011-11-01,C1140100,Tree Works,,A,2011-11-08,6ii
Church Street,5,2002-08-01,S/1309/02/F,Alteration,,N,,
Church Street,7,2002-01-01,S/0190/02/F,Extension,,N,,
Church Street,9,2002-02-01,S/0265/02/F,Conversion,Loft,N,,
Church Street,12,2002-03-01,S/0563/02/F,Alteration,,A,,
Church Street,12,2004-07-01,S/1381/04/F,Extension,,A,2004-07-28,2
Church Street,12,2011-09-01,C1140100,Tree Works,,A,2011-09-08,6iii
Church Street,15,1999-10-01,S/1260/99/F,Development,,R,,
Church Street,23,2006-05-01,S/0898/06/F,Business,Shop and Flat,R,2006-05-23,7iv
Church Street,23,2004-01-01,S/0157/04/L,Change of Use,,R,,
Church Street,23,2004-07-01,S/1477/04/F,Change of Use,,R,2004-07-28,6A
Church Street,23,2007-10-01,S/1786/07/F,Change of Use,,A,2007-10-04,6iv
Church Street,23,2006-05-01,S/0897/06/C,Demolition,,A,2006-05-23,7iii
Church Street,29,2003-09-01,S/1893/03/L,Alteration,,A,,
Church Street,29,2003-09-01,S/1894/03/F,Extension,,A,,
Church Street,31,2005-04-01,S/0788/05/F,Change of Use,,R,2005-05-19,3a
Church Street,31,2005-06-01,S/0788/05/F,Change of Use,,R,2005-06-30,3e
Church Street,31,2001-10-01,S/1851/01/F,Extension,,A,,
Church Street,33,2010-06-01,S/0674/10/F,Extension,,A,2010-06-07,7i
Church Street,33,2011-04-01,S/0321/11/,Extension,,A,2011-04-04,7i
Church Street,33,2005-05-01,C1140100,Tree Work,,A,2005-06-09,3d
Church Street,35,2001-08-01,S/1555/01/F,Change of Use,,A,,
Church Street,35,2002-11-01,S/2302/02/O,Development,,A,,
Church Street,35,2004-05-01,S/1012/04/F,Extension,,A,,
Church Street,36,2010-09-01,S/1215/10/F,Advertisement,Signs,A,2010-09-15,7i
Church Street,36,2008-12-01,S/2027/08/F,Change of Use,,R,2008-12-10,7iii
Church Street,41,2008-09-01,S/1576/08/F,Conservatory,,A,2008-09-30,7iii
Church Street,41,2004-01-01,S/2551/03/O,Development,,R,,
Church Street,41,2005-06-01,S/1101/05/F,Development,,R,2005-06-30,3b
Church Street,43,2002-03-01,S/0616/02/F,Conservatory,,N,,
Church Street,43,2010-03-01,C1140100,Tree Work,,A,2010-03-03,DA
Church Street,48,2000-02-01,S/0261/00/R,Development,,R,,
Church Street,49,2012-10-01,S/2065/12/F,Boundary,Railings and Gates,A,2012-10-24,6ii
Church Street,49,2012-10-01,S/2066/12/C,Demolition,Wall,A,2012-10-24,6i
Church Street,50,2012-01-01,S/2405/11/,Change of Use,,A,2012-01-30,6iv
Church Street,50,2011-07-01,C1140100,Tree Work,,A,2011-07-12,6iii
Church Street,52,1999-03-01,S/0390/99/C,Demolition,,,,
Church Street,52,1999-03-01,S/0391/99/F,Development,,A,,
Church Street,52,2000-08-01,S/1544/00/F,Development,,A,,
Church Street,55,2005-09-01,S/1644/05/F,Advertisement,Lanterns,A,2005-09-26,7i
Church Street,55,2004-09-01,S/1985/04/A,Advertisement,Signs,A,2004-10-08,3g
Church Street,55,2005-01-01,S/1985/04/A,Advertisement,Signs,A,2005-02-21,3b
Church Street,56,2004-12-01,S/2417/04/F,Boundary,Wall,A,2004-12-14, 
Church Street,56,2005-09-01,S/1745/05/F,Boundary,Wall,A,2005-09-26,7ix
Church Street,60,2006-01-01,S/2381/05/L,Alteration,,A,2006-01-10,7ii
Church Street,60,2006-01-01,S/2382/05/F,Alteration,,A,2006-01-10,7ii
Church Street,61,2005-02-01,S/0271/05/F,Extension,,A,2005-03-10,3a
Church Street,61,2007-07-01,S/1144/07/F,Outbuilding,Carport and Stores,A,2007-07-16,6ii
Church Street,62,2002-02-01,S/0389/02/F,Conversion,Barn,N,,
Church Street,63,2002-10-01,S/2079/02/F,Extension,,A,,
Church Street,63,2011-08-01,S/1413/11/,Extension,,A,2011-08-10,6i
Church Street,63,2009-07-01,S/0790/09/F,Garage,,A,2009-07-06,DP
Church Street,64,2004-07-01,S/1469/04/L,Alteration,,A,2004-07-28,5
Church Street,64,2008-06-01,S/0810/08/L,Alteration,,A,2008-06-17,7iv
Church Street,64,2010-10-01,S/1648/10/L,Alteration,,A,2010-10-26,7iii
Church Street,64,2010-10-01,S/1650/10/L,Alteration,,A,2010-10-26,7iv
Church Street,64,2010-11-01,S/1965/10/,Alteration,,R,2010-11-29,7ii
Church Street,64,2011-02-01,C1140100,Tree Work,,A,2011-02-24,DA
Church Street,65,2003-12-01,S/2247/03/L,Alteration,,A,,
Church Street,65,2004-02-01,S/0144/04/F,Alteration,,N,,
Church Street,65,2004-03-01,S/0429/04/L,Alteration,,A,,
Church Street,65,2004-03-01,S/0428/04/L,Extension,,A,,
Church Street,46c,2011-04-01,C1140100,Tree Work,,A,2011-04-27,9ii
Church Street,,2011-10-01,S/1730/11/,Change of Use,,N,2011-10-24,6i
Church Street,,2005-12-01,S/2202/05/C,Fence,Fence and Gate,R,2005-12-14,6v
Conference Close,2,2006-12-01,S/2274/06/F,Change of Use,Land Use,N,2006-12-21,6ii
Covent Garden,55,2007-12-01,S/2258/07/F,Conversion,Loft,N,2007-12-17,6iii
Covent Garden,,2001-10-01,S/1572/01/F,Major Development,,R,,
Earith Road,6,2001-08-01,S/1059/01/O,Development,,R,,
Earith Road,6,2006-07-01,S/1290/06/F,Development,,N,2006-07-11,7ii
Earith Road,6,2007-04-01,S/0535/07/F,Development,,N,2007-04-24,7ii
Earith Road,6,2005-01-01,S/0043/05/F,Major Development,,R,2005-01-31,3c
Earith Road,6,2005-09-01,S/1710/05/F,Major Development,,R,2005-09-26,7vii
Earith Road,6,2007-05-01,S/0704/07/F,Modification,,A,2007-05-22,ii
Earith Road,6,2007-06-01,S/0704/07/F,Modification,,N,2007-06-15,7ii
Earith Road,6,2004-07-01,S/1536/04/F,Variation,,NC,2004-08-12,3d
Earith Road,11,2008-08-01,S/1249/08/F,Dwelling,,A,2008-08-12,7iv
Earith Road,14,2001-12-01,S/2295/01/F,Conservatory,,N,,
Earith Road,16,2005-06-01,S/1076/05/F,Extension,,A,2005-06-09,3e
Earith Road,16,2005-09-01,S/1742/05/F,Extension,,A,2005-09-26,7viii
Earith Road,18,2000-10-01,S/1861/00/F,Window,Bay,A,,
Earith Road,26,1999-07-01,S/1109/99/F,Extension,,N,,
Earith Road,43,2008-04-01,S/0573/08/O,Dwelling,Dwelling and Garage,N,2008-04-23,7i
Earith Road,43,2010-03-01,S/0172/10/R,Dwelling,Dwelling and Garage,A,2010-03-09,7i
Earith Road,43,2010-06-01,S/0172/10/R,Dwelling,Dwelling and Garage,A,2010-06-28,7ii
Earith Road,45,1999-06-01,S/1029/99/F,Conservatory,,N,,
Earith Road,45,2004-03-01,S/0167/04/F,Extension,,N,,
Earith Road,45,2012-11-01,S/2359/12/F,Extension,,A,2012-11-27,6viii
Earith Road,46,2004-02-01,S/0180/04/F,Access,,A,,
Earith Road,52,2006-04-01,S/0590/06/F,Extension,To Garage,A,2006-04-10,6iv
Earith Road,55,1999-06-01,S/0881/99/F,Extension,,N,,
Earith Road,55,2002-10-01,S/1975/02/F,Extension,,A,,
Earith Road,55,2011-07-01,S/1280/11/,Extension,,A,2011-07-28,6i
Earith Road,55,2001-03-01,S/0510/01/F,Garage,,A,,
Earith Road,57,2004-03-01,S/0263/04/F,Extension,,N,,
Earith Road,63,2007-09-01,S/1611/07/F,Extension,,A,2007-09-11,6i
Earith Road,67,2002-10-01,S/2090/02/O,Development,,R,,
Earith Road,67,2004-07-01,S/1500/04/R,Development,,N,2004-08-12,3a
Earith Road,67,2005-04-01,S/0702/05/F,Dwelling,,N,2005-04-26,3b
Earith Road,67,2005-10-01,S/1772/05/F,Dwelling,,A,2005-10-18,6vii
Earith Road,67,2010-04-01,S/0462/10/F,Dwelling,,A,2010-04-12,7iii
Earith Road,73,2002-01-01,S/0120/02/F,Extension,,N,,
Earith Road,76,2006-11-01,S/2002/06/F,Extension,,A,2006-11-13,6ii
Earith Road,,2006-07-01,S/1291/06/F,Business,Lock Centre Building,A,2006-07-11,7iii
Earith Road,,2006-08-01,S/1478/06/F,Business,Lock Centre Building,A,2006-08-21,6iii
Earith Road,,2002-01-01,S/0205/02/F,Change of Use,,A,,
Earith Road,,2004-09-01,S/1944/04/F,Extension,,A,2004-10-08,3a
Earith Road,,2004-12-01,S/2460/04/F,Extension,,A,2004-12-14,3d
Earith Road,,2006-04-01,S/0587/06/F,Garage,Triple Garage,A,2006-04-10,6v
Earith Road,,2000-11-01,S/2081/00/F,Mobile Home,,A,,
Earith Road,,2001-08-01,S/1561/01/F,Variation,,A,,
Earith Road,,2001-12-01,S/2342/01/F,Variation,,A,,
Earith Road,,2002-10-01,S/2026/02/L,Variation,,R,,
Elm Way,1,1999-08-01,S/1240/99/F,Extension,,N,,
Elm Way,7,2009-01-01,S/2131/08/F,Conversion,Garage,N,2009-01-29,7iv
Elm Way,7,2008-08-01,S/1396/08/F,Extension,,R,2008-08-28,6vi
Elm Way,7,2008-11-01,S/1807/08/F,Extension,,A,2008-11-13,7ii
Fen End,1,1999-11-01,S/1752/99/F,Extension,,A,,
Fen End,3,2002-12-01,S/2398/02/F,Development,,R,,
Fen End,3,2004-06-01,S/0103/04/F,Development,,R,2004-06-29,13
Fen End,3,2005-06-01,S/0103/04/F,Development,,R,2005-06-30,3d
Fen End,3,2005-09-01,S/1657/05/F,Extension,,A,2005-09-26,7iv
Fen End,22,2012-07-01,S/1180/12/F,Development,,A,2012-07-11,6i
Fen End,28,2004-12-01,S/2569/04/F,Conservatory,,A,2005-01-10,3d
Fen End,31,1999-05-01,S/2037/98/F,Development,,N,,
Fen End,31,2001-05-01,S/1025/01/F,Extension,,A,,
Fen End,32,2004-02-01,S/0136/04/F,Development,,R,,
Fen End,32,2004-06-01,S/1207/04/F,Development,,R,2004-06-29,8
Fen End,34,2003-08-01,S/1724/03/F,Development,,A,,
Fen End,34,2004-07-01,S/1514/04/O,Development,,R,2004-08-12,3c
Fen End,34,2007-11-01,S/1985/07/O,Development,,R,2007-11-20,6ii
Fen End,34,2009-04-01,S/0271/09/F,Dwelling,Bungalow,A,2009-04-28,7iii
Fen End,34,2004-03-01,S/0498/04/F,Garage,,A,,
Fen End,45,2011-10-01,S/1880/11/,Extension,,N,2011-10-24,6ii
Fen End,51,2004-09-01,S/1814/04/F,Extension,,A,2004-09-16,3f
Fen End,55,2004-03-01,S/0631/04/F,Change of Use,,A,,
Fen End,,2000-08-01,S/1569/00/F,Alteration,,A,,
Fen End,,2002-01-01,S/0612/96/F,Extension,,N,,
Fen End,,2008-04-01,S/0423/08/F,Extension,,A,2008-04-09,6i
Fen End,,2008-08-01,S/1335/08/F,Extension,,A,2008-08-28,7i
Fen End,,2008-08-01,S/1291/08/F,Major Development,,R,2008-08-28,7iii
Flat Road,,2005-02-01,S/0254/05/F,Development,,A,2005-02-21,3a
Flat Road,,2005-04-01,S/0818/05/F,Development,,A,2005-05-19,3b
George Street,1,2006-12-01,S/2141/06/L,Alteration,,A,2006-12-04,6i
George Street,1,2004-10-01,S/2161/04/L,Conversion,,A,2004-11-08,3g
George Street,1,2004-10-01,S/2162/04/F,Extension,,A,2004-11-08,3h
George Street,1,2012-06-01,S/1139/12/F,Outbuilding,Shed,N,2012-06-27,6iii
George Street,5,2010-02-01,S/0100/10/F,Extension,,A,2010-02-15,7i
George Street,5,2009-11-01,C1140100,Tree Work,,N,2009-11-16,7iv
George Street,,2001-10-01,S/1937/01/F,Extension,,A,,
George Street,,2007-07-01,S/1238/07/F,Extension,,A,2007-07-16,6iii
George Street,,2012-02-01,C1140100,Tree Work,,A,2012-02-13,7i
Green Street,5,2011-02-01,S/2235/10/,Extension,,A,2011-02-08,8i
Green Street,5,2008-02-01,S/0222/08/LDC,Lawful Development,Certificate,N,2008-02-26,6iii
Green Street,6,2004-10-01,S/2148/04/F,Annexe,,R,2004-11-08,3f
Green Street,6,2006-01-01,S/2366/05/F,Conversion,Barn,N,2006-01-10,7i
Green Street,6,2007-01-01,S/2436/06/F,Conversion,Barn,R,2007-01-31,7i
Green Street,9,2000-01-01,S/0126/00/F,Extension,,N,,
Green Street,12,2010-03-01,S/0234/10/F,Major Development,,R,2010-03-09,7ii
Green Street,12,2010-06-01,S/0234/10/F,Major Development,,R,2010-06-28,7i
Green Street,12,2011-01-01,S/2285/10/,Major Development,,R,2011-01-19,7i
Green Street,12,2012-10-01,S/2011/12/VC,Variation,Variation of Condition,N,2012-10-24,6vii
Green Street,14,1999-02-01,S/0250/99/F,Conservatory,,A,,
Green Street,15,2009-04-01,S/0441/09/O,Development,,N,2009-04-28,7ii
Green Street,15,2010-12-01,S/2091/10/,Dwelling,,N,2010-12-13,7i
Green Street,15,2011-11-01,S/1947/11/,Dwelling,,N,2011-11-24,6ii
Green Street,15,2012-06-01,S/1947/11/,Dwelling,,N,2012-06-27,6i
Green Street,16,2007-10-01,S/1817/07/F,Dwelling,,A,2007-10-24,S
Green Street,16,2007-02-01,S/0133/07/O,Major Development,,R,2007-02-21,6iii
Green Street,16,2009-12-01,S/1625/09/F,Major Development,,R,2009-12-21,7iii
Green Street,17,2004-06-01,S/0710/04/O,Major Development,,R,2004-06-29,10
Green Street,17,2007-10-01,S/1874/07/R,Major Development,,N,2007-10-29,7iv
Green Street,21,2001-10-01,S/2040/01/O,Development,,R,,
Green Street,21,2007-10-01,S/1909/07/F,Development,,R,2007-10-29,7v
Green Street,21,2008-08-01,S/1362/08/F,Development,,R,2008-08-28,7iv
Green Street,21,2010-04-01,S/1901/07/F,Development,,N,2010-04-26,7iii
Green Street,22,2005-04-01,S/0672/05/O,Dwelling,,N,2005-04-26,3a
Green Street,22,2006-04-01,S/0701/06/F,Dwelling,,R,2006-04-26,7ii
Green Street,22,2006-06-01,S/1151/06/F,Dwelling,Dwelling & Garages,A,2006-06-29,6i
Green Street,22,2006-12-01,S/2154/06/F,Extension,,A,2006-12-04,6iv
Green Street,23,2006-05-01,S/0865/06/O,Development,,N,2006-05-23,7ii
